ARSHIYA LTD,,,,,,,,,SCREENER.IN,
,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18
Cash from Operating Activity, 13.93 , (9.38), (28.05), 119.48 , 62.09 , 29.31 , 46.94 , 81.66 , 18.29 , (90.75)
Cash from Investing Activity, (92.83), (137.14), (72.36), (246.17), (194.30), (31.17), 0.76 , (23.27), (24.79), 90.59 
Cash from Financing Activity, 25.71 , 161.86 , 122.44 , 96.54 , 114.21 , 2.56 , (51.07), (56.44), 3.31 , 0.74 
Net Cash Flow, (53.19), 15.34 , 22.03 , (30.15), (18.00), 0.70 , (3.37), 1.96 , (3.19), 0.59 
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
