CORDS CABLE INDUSTRIES LTD,,,,,,,,,SCREENER.IN,
,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18
Cash from Operating Activity, 7.27 , 5.50 , 14.20 , 29.60 , 38.12 , 31.82 , 22.52 , 22.96 , 18.85 , 19.91 
Cash from Investing Activity, (21.33), (6.70), (40.98), (4.25), (1.36), 1.29 , 1.37 , (0.02), (2.23), (6.94)
Cash from Financing Activity, 5.22 , (2.14), 20.62 , (22.36), (32.91), (31.15), (24.72), (21.27), (16.67), (12.89)
Net Cash Flow, (8.84), (3.34), (6.16), 2.99 , 3.85 , 1.96 , (0.83), 1.68 , (0.04), 0.08 
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
