BHARAT FINANCIAL INCLUSION LTD,,,,,,,,,SCREENER.IN,
,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18
Cash from Operating Activity, (276.80)," (1,226.16)", (624.35)," 1,340.73 ", (643.53), (132.45)," (1,111.75)"," (1,634.78)"," (1,887.10)"," (1,161.78)"
Cash from Investing Activity, (229.94), 14.00 , 0.74 , (67.91), 2.65 , (23.55), (4.61), (14.73), (18.77), (12.95)
Cash from Financing Activity," 1,563.91 ", 670.93 , 235.28 ," (1,209.83)", 847.07 , (87.12)," 2,138.61 "," 1,872.37 "," 2,750.14 ", 528.23 
Net Cash Flow," 1,057.17 ", (541.23), (388.33), 62.99 , 206.19 , (243.12)," 1,022.25 ", 222.86 , 844.27 , (646.50)
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
