GULSHAN POLYOLS LTD,,,,,,,,,SCREENER.IN,
,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18
Cash from Operating Activity, 21.59 , 21.67 , 22.81 , 42.72 , 20.99 , 32.24 , 49.79 , 55.39 , 81.04 , 42.14 
Cash from Investing Activity, (15.10), (10.27), (15.60), (17.48), (7.61), (68.78), (11.36), (115.97), (81.16), (36.57)
Cash from Financing Activity, (6.76), (7.05), (7.12), (9.91), (10.25), 40.65 , (1.62), 36.02 , (1.43), (3.71)
Net Cash Flow, (0.27), 4.35 , 0.09 , 15.33 , 3.13 , 4.11 , 36.81 , (24.56), (1.55), 1.86 
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
