LUX INDUSTRIES LTD,,,,,,,,,SCREENER.IN,
,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18
Cash from Operating Activity, -   , (24.30), (21.27), 16.11 , (40.21), (9.82), (18.98), 81.09 , 20.52 , (2.33)
Cash from Investing Activity, -   , (9.81), 9.12 , (2.99), (31.26), (13.26), (33.61), (24.85), (19.67), (18.76)
Cash from Financing Activity, -   , 22.43 , 39.98 , (8.33), 41.20 , 33.73 , 78.85 , (90.45), (1.05), 16.22 
Net Cash Flow, -   , (11.68), 27.83 , 4.79 , (30.27), 10.65 , 26.26 , (34.20), (0.19), (4.87)
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
