INDIABULLS REAL ESTATE LTD,,,,,,,,,SCREENER.IN,
,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18
Cash from Operating Activity, (1.06), (25.25), 22.54 , 116.24 , 186.25 , (64.28), 12.64 , (483.10), 385.02 , (57.32)
Cash from Investing Activity," (1,112.05)", (209.20)," (2,323.69)", 190.21 , 279.46 , (311.65), (755.73), 547.05 , (845.02), 720.04 
Cash from Financing Activity, 862.25 ," 1,150.83 "," 1,563.43 ", (311.05), (479.00), 430.61 , 765.39 , 521.06 , (173.24), (693.34)
Net Cash Flow, (250.86), 916.38 , (737.72), (4.60), (13.29), 54.68 , 22.30 , 585.01 , (633.24), (30.61)
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
